employee_id,employee_name,age,gender,department,job_role,education,location,hire_date,years_at_company,manager_id,attendance_date,attendance_status,check_in,check_out,late_minutes,working_hours,gps_checkin,face_recognition,biometric_status,qr_checkin,shift_type,overtime_hours,shift_swap_requested,leave_type,leave_days_taken,leave_balance,leave_approval,timesheet_hours,project_hours,billable_hours,basic_salary,bonus,deduction,net_salary,kpi_score,goal_completion_percent,productivity_score,performance_rating,training_hours,skill,skill_gap_score,engagement_score,sentiment,attrition_status,attrition_risk_score,absenteeism_risk,workforce_forecast_need,manager_alert,hr_alert,work_anniversary,birthday_month
EMP01377,Employee_1377,50,Male,Operations,Executive,Bachelor,Bangalore,2022-11-21,2,MGR074,2026-08-01,Present,09:12,20:41,0,9.6,Yes,Verified,Success,Yes,Evening,5.3,No,,6,21,Pending,7.9,4.0,3.0,92045,12190,7349,96886,78,76,77,5,20,Java,39,61,Positive,No,66,64,Medium,Late,,2026-11-21,12
EMP01146,Employee_1146,41,Female,IT,Executive,MBA,Pune,2024-10-12,17,MGR064,2026-08-01,WFH,08:23,20:21,0,9.2,Yes,Verified,Success,Yes,Morning,3.3,No,Casual,3,2,Rejected,6.6,5.2,5.0,130286,11531,1714,140103,74,96,54,5,78,HRMS,95,46,Neutral,No,58,46,High,,Compliance,2026-10-12,2
EMP01032,Employee_1032,43,Male,Sales,Analyst,B.Tech,Bhubaneswar,2020-04-03,4,MGR058,2026-08-01,Present,08:45,20:44,0,8.4,Yes,Verified,Success,Yes,Morning,4.6,No,,13,13,Pending,6.5,6.8,2.9,135981,16194,7616,144559,96,78,51,5,37,Excel,65,75,Negative,No,22,62,High,Performance,Attrition,2026-04-03,7
EMP00373,Employee_373,38,Male,Finance,Analyst,B.Tech,Bangalore,2021-08-10,7,MGR001,2026-08-01,Present,08:52,20:30,0,8.7,Yes,Verified,Success,Yes,Evening,0.8,No,Casual,8,26,Rejected,6.6,7.7,5.6,83914,12765,3165,93514,68,86,53,2,24,Java,31,90,Neutral,No,64,89,Low,Leave,Payroll,2026-08-10,4
EMP00668,Employee_668,33,Female,HR,Specialist,MBA,Delhi,2023-05-12,4,MGR010,2026-08-01,Absent,09:24,20:33,0,9.2,Yes,Failed,Failed,Yes,Evening,5.6,No,Casual,6,29,Pending,6.3,5.1,2.9,57253,4439,2476,59216,69,52,51,4,5,Python,95,55,Neutral,No,53,98,Low,Late,Compliance,2026-05-12,12
EMP01526,Employee_1526,42,Male,Operations,Analyst,Master,Bangalore,2019-07-25,15,MGR022,2026-08-01,Present,09:56,19:43,0,9.3,Yes,Verified,Success,Yes,Night,3.1,Yes,Casual,15,21,Approved,7.4,5.3,2.8,31201,4219,2862,32558,66,90,77,4,60,SAP,19,55,Negative,No,58,56,High,Performance,Compliance,2026-07-25,10
EMP00358,Employee_358,21,Female,Support,Executive,B.Tech,Hyderabad,2020-10-05,6,MGR063,2026-08-01,Present,10:00,20:44,68,8.2,Yes,Failed,Success,Yes,Morning,2.6,Yes,,13,20,Approved,6.3,7.6,4.9,51853,8933,6704,54082,61,74,70,4,21,Java,87,85,Negative,No,60,36,High,Leave,Payroll,2026-10-05,10
EMP00968,Employee_968,59,Male,Sales,Analyst,MBA,Pune,2019-10-13,5,MGR025,2026-08-01,Present,09:43,18:16,0,8.9,Yes,Verified,Success,Yes,Evening,4.7,Yes,,7,11,Approved,8.8,5.2,6.4,119088,13528,8852,123764,74,45,84,4,6,HRMS,65,65,Positive,No,74,70,Medium,Performance,Compliance,2026-10-13,5
EMP00784,Employee_784,28,Male,Sales,Analyst,MCA,Chennai,2021-06-23,13,MGR007,2026-08-01,WFH,10:17,20:01,66,7.5,Yes,Verified,Success,Yes,Evening,1.7,No,,6,30,Pending,7.0,6.4,4.7,83215,17295,1691,98819,64,54,64,2,66,Java,84,76,Negative,No,62,89,Medium,Leave,Compliance,2026-06-23,4
EMP00736,Employee_736,43,Female,HR,Manager,B.Tech,Hyderabad,2023-07-13,3,MGR079,2026-08-01,Present,09:33,20:27,0,7.7,Yes,Failed,Success,Yes,Morning,5.3,Yes,Sick,8,23,Rejected,8.5,4.2,2.7,54362,8789,6656,56495,100,52,52,4,10,AWS,73,70,Negative,No,91,19,Low,Leave,Compliance,2026-07-13,3
EMP01036,Employee_1036,32,Female,Operations,Manager,Bachelor,Hyderabad,2022-06-15,2,MGR062,2026-08-01,Present,10:37,19:44,64,9.9,Yes,Verified,Failed,Yes,Morning,6.4,No,Sick,12,18,Pending,6.7,7.3,3.0,66109,14119,408,79820,62,57,98,3,32,AWS,67,81,Positive,Yes,95,8,High,Performance,Attrition,2026-06-15,12
EMP00971,Employee_971,58,Male,Sales,Executive,MBA,Bangalore,2019-02-05,5,MGR038,2026-08-01,Present,09:33,18:16,0,10.0,Yes,Failed,Success,Yes,Morning,1.2,No,,18,10,Pending,8.2,5.2,5.7,26022,186,1723,24485,57,69,90,2,7,SAP,1,48,Neutral,No,28,68,Low,,Payroll,2026-02-05,1
EMP01525,Employee_1525,60,Male,HR,Specialist,MBA,Delhi,2019-02-21,13,MGR045,2026-08-01,Present,10:32,19:05,72,9.7,Yes,Verified,Success,Yes,Evening,0.2,No,Sick,3,24,Rejected,7.0,7.2,5.5,131581,10693,1118,141156,63,84,66,4,6,SQL,6,93,Neutral,No,56,22,High,Performance,Attrition,2026-02-21,3
EMP01487,Employee_1487,56,Female,Support,Coordinator,Master,Delhi,2022-09-28,1,MGR059,2026-08-01,Absent,09:24,20:25,0,8.5,Yes,Failed,Success,Yes,Evening,0.3,No,Casual,4,0,Approved,6.3,7.9,3.9,80181,11447,4033,87595,87,77,81,2,1,HRMS,44,90,Negative,No,18,13,Low,Leave,Payroll,2026-09-28,1
EMP01524,Employee_1524,57,Male,Marketing,Engineer,MCA,Chennai,2019-06-28,3,MGR020,2026-08-01,Present,08:58,20:25,0,9.0,Yes,Verified,Failed,Yes,Evening,1.9,Yes,,1,6,Approved,7.5,6.4,3.6,57187,6101,762,62526,89,79,63,4,60,AWS,10,53,Neutral,No,63,87,High,Leave,,2026-06-28,5
EMP01491,Employee_1491,29,Female,HR,Engineer,Bachelor,Delhi,2019-10-01,17,MGR025,2026-08-01,WFH,08:44,18:18,0,7.0,Yes,Failed,Success,Yes,Evening,4.8,Yes,Sick,10,8,Rejected,8.1,6.5,7.3,89141,8613,1435,96319,77,87,74,4,74,HRMS,19,62,Positive,No,62,57,Low,,Attrition,2026-10-01,2
EMP01643,Employee_1643,27,Male,HR,Manager,MBA,Hyderabad,2020-09-11,18,MGR067,2026-08-01,Present,09:40,20:18,0,8.2,Yes,Verified,Success,Yes,Morning,1.7,No,Casual,17,0,Rejected,7.3,7.5,7.5,64209,1163,2532,62840,62,59,88,3,15,HRMS,48,95,Positive,No,57,95,Medium,Performance,Attrition,2026-09-11,4
EMP01253,Employee_1253,51,Female,Sales,Engineer,B.Tech,Bhubaneswar,2018-12-25,16,MGR054,2026-08-01,Present,08:51,18:13,0,9.4,Yes,Failed,Failed,Yes,Evening,2.9,Yes,Earned,7,12,Rejected,7.2,8.0,4.6,122292,18611,2957,137946,100,85,71,2,45,Python,67,81,Positive,No,93,4,Medium,,,2026-12-25,9
EMP01694,Employee_1694,48,Female,Sales,Engineer,MBA,Delhi,2018-03-15,10,MGR067,2026-08-01,Present,10:50,19:03,74,7.3,Yes,Verified,Failed,Yes,Morning,3.5,Yes,Sick,14,25,Rejected,7.0,5.1,2.4,44860,12426,9807,47479,68,84,74,3,44,SQL,55,97,Neutral,No,84,21,Low,Late,Attrition,2026-03-15,2
EMP01750,Employee_1750,31,Male,Sales,Executive,MCA,Bangalore,2019-01-16,7,MGR050,2026-08-01,Present,09:06,18:18,0,7.4,Yes,Verified,Success,Yes,Night,2.3,No,Earned,12,7,Approved,6.4,6.4,4.4,122987,12130,6666,128451,58,72,57,2,10,Python,25,47,Negative,No,60,88,High,Leave,Compliance,2026-01-16,6
EMP01237,Employee_1237,32,Male,Finance,Engineer,Bachelor,Bhubaneswar,2023-12-31,12,MGR031,2026-08-01,Present,09:36,18:55,0,7.1,Yes,Verified,Failed,Yes,Evening,4.6,Yes,Casual,4,12,Approved,7.0,4.3,6.0,51470,5545,4742,52273,55,94,69,3,18,Python,19,75,Neutral,No,23,17,Low,Late,Compliance,2026-12-31,9
EMP00886,Employee_886,30,Female,Marketing,Specialist,Bachelor,Bhubaneswar,2020-02-02,11,MGR021,2026-08-01,Present,08:58,20:02,0,9.7,Yes,Failed,Failed,Yes,Night,0.4,No,Earned,14,6,Approved,6.1,6.4,7.3,82109,166,5607,76668,65,62,75,4,45,Java,0,55,Positive,No,66,76,High,,Payroll,2026-02-02,5
EMP00080,Employee_80,21,Female,Support,Coordinator,MBA,Bhubaneswar,2018-04-08,6,MGR068,2026-08-01,WFH,09:26,19:03,0,9.9,Yes,Verified,Failed,Yes,Evening,4.9,Yes,,17,29,Approved,8.7,6.1,6.2,108354,314,5488,103180,73,69,97,4,10,SQL,64,48,Negative,No,60,9,High,,Attrition,2026-04-08,11
EMP01173,Employee_1173,37,Female,HR,Coordinator,MCA,Bhubaneswar,2019-07-24,8,MGR056,2026-08-01,Present,10:28,18:09,68,9.5,Yes,Verified,Success,Yes,Evening,3.8,No,,1,15,Approved,8.4,4.1,3.0,99120,17062,2613,113569,60,61,70,2,25,SQL,24,56,Negative,No,21,57,Medium,Late,Compliance,2026-07-24,9
EMP00815,Employee_815,26,Male,IT,Executive,MCA,Bangalore,2021-02-26,14,MGR055,2026-08-01,Present,08:25,20:36,0,9.3,Yes,Failed,Failed,Yes,Evening,2.2,No,,6,23,Rejected,8.7,7.1,2.0,63236,1289,6002,58523,83,60,71,5,63,SQL,58,59,Negative,No,94,5,Medium,Leave,Attrition,2026-02-26,9
EMP01286,Employee_1286,22,Male,Sales,Analyst,Bachelor,Delhi,2023-01-06,9,MGR064,2026-08-01,Present,09:42,19:40,0,7.6,Yes,Verified,Success,Yes,Morning,4.5,Yes,Earned,6,26,Approved,8.2,4.6,7.7,99021,13463,8290,104194,73,99,86,3,28,Excel,83,85,Positive,No,36,97,High,,Payroll,2026-01-06,4
EMP00672,Employee_672,29,Male,Finance,Executive,MCA,Chennai,2021-04-08,4,MGR032,2026-08-01,Present,08:41,20:56,0,7.5,Yes,Verified,Failed,Yes,Night,1.8,No,Sick,14,2,Rejected,8.8,6.0,6.6,51687,7542,8678,50551,78,40,75,2,25,HRMS,80,54,Negative,No,27,100,High,Performance,Compliance,2026-04-08,1
EMP01532,Employee_1532,35,Male,Operations,Analyst,MBA,Delhi,2023-06-09,7,MGR020,2026-08-01,Present,09:18,20:20,0,9.8,Yes,Failed,Success,Yes,Night,3.1,Yes,,10,30,Pending,7.3,5.3,3.6,92533,17062,3303,106292,89,68,94,3,11,Python,72,41,Positive,No,29,68,Low,,,2026-06-09,1
EMP00058,Employee_58,55,Male,Support,Analyst,Master,Delhi,2024-09-14,9,MGR030,2026-08-01,Present,08:46,20:20,0,8.7,Yes,Failed,Success,Yes,Morning,2.9,No,Casual,7,21,Rejected,6.7,5.2,2.4,77725,14383,3839,88269,87,96,97,2,22,HRMS,71,71,Positive,No,54,82,High,Performance,Payroll,2026-09-14,12
EMP00134,Employee_134,53,Male,IT,Executive,MBA,Pune,2020-06-23,4,MGR017,2026-08-01,Present,09:30,20:47,0,7.1,Yes,Verified,Success,Yes,Morning,4.7,No,Earned,1,24,Rejected,6.4,4.5,5.4,83407,19501,9424,93484,81,65,91,5,73,Excel,71,79,Negative,No,77,31,Low,,Payroll,2026-06-23,7
EMP01141,Employee_1141,50,Female,Sales,Coordinator,MBA,Chennai,2021-02-17,1,MGR038,2026-08-01,WFH,09:57,19:29,0,7.4,Yes,Failed,Failed,Yes,Evening,2.0,No,Earned,7,4,Rejected,8.4,4.8,6.6,102744,10128,5653,107219,56,76,100,3,1,HRMS,57,80,Negative,No,19,2,Low,Performance,Payroll,2026-02-17,5
EMP00934,Employee_934,28,Male,Operations,Engineer,Bachelor,Bhubaneswar,2024-06-07,16,MGR055,2026-08-01,Present,09:18,18:08,0,7.7,Yes,Verified,Success,Yes,Night,3.2,No,Sick,9,3,Rejected,8.4,4.7,4.2,27927,9257,8640,28544,55,97,80,5,7,Python,31,57,Positive,No,68,34,Low,Late,Payroll,2026-06-07,7
EMP01685,Employee_1685,39,Male,IT,Executive,MCA,Delhi,2021-12-08,4,MGR050,2026-08-01,Present,09:44,18:20,0,9.8,Yes,Verified,Success,Yes,Morning,3.9,Yes,Earned,2,25,Rejected,7.6,5.6,6.3,57526,8536,1293,64769,76,98,89,2,34,AWS,96,65,Negative,No,90,35,Medium,,Compliance,2026-12-08,2
EMP00824,Employee_824,56,Female,Support,Executive,Bachelor,Hyderabad,2018-09-07,5,MGR033,2026-08-01,Present,09:46,18:21,0,8.0,Yes,Verified,Success,Yes,Night,3.4,Yes,Earned,14,28,Pending,7.9,5.2,2.6,122709,4147,2788,124068,80,75,84,3,8,AWS,100,77,Neutral,No,91,100,Medium,Performance,Attrition,2026-09-07,4
EMP01215,Employee_1215,34,Female,IT,Manager,MCA,Bangalore,2020-03-01,13,MGR032,2026-08-01,Present,08:33,18:44,0,10.0,Yes,Failed,Success,Yes,Evening,5.6,Yes,Sick,1,15,Approved,6.9,6.8,2.6,148423,2747,8552,142618,77,69,74,4,18,SQL,68,71,Negative,No,47,30,Low,Performance,Payroll,2026-03-01,8
EMP00505,Employee_505,37,Female,Support,Coordinator,B.Tech,Bhubaneswar,2021-02-24,3,MGR064,2026-08-01,Present,09:10,20:59,0,9.4,Yes,Verified,Failed,Yes,Night,4.1,No,Sick,8,28,Rejected,8.5,4.9,4.7,81747,16563,7547,90763,78,48,86,3,55,HRMS,87,60,Neutral,No,34,24,Medium,,,2026-02-24,5
EMP01775,Employee_1775,33,Male,Finance,Manager,B.Tech,Bhubaneswar,2021-03-25,18,MGR043,2026-08-01,WFH,10:23,19:36,64,9.3,Yes,Verified,Failed,Yes,Evening,1.6,No,Casual,15,14,Rejected,7.2,5.0,7.5,61587,9711,8033,63265,61,97,84,5,11,SAP,63,47,Neutral,No,21,49,High,Leave,Payroll,2026-03-25,5
EMP00348,Employee_348,22,Male,Marketing,Engineer,Bachelor,Chennai,2022-12-09,10,MGR013,2026-08-01,Present,09:26,18:46,0,8.4,Yes,Verified,Success,Yes,Night,4.8,No,Sick,18,30,Approved,6.8,7.1,3.9,148233,13064,7074,154223,94,80,66,2,20,Excel,71,89,Negative,No,92,41,High,Performance,Payroll,2026-12-09,3
EMP00387,Employee_387,29,Female,HR,Manager,Bachelor,Delhi,2018-10-01,0,MGR015,2026-08-01,Present,09:17,20:33,0,7.0,Yes,Verified,Success,Yes,Morning,2.1,No,Casual,1,6,Rejected,7.4,5.9,2.6,51535,4829,4920,51444,74,75,90,3,80,SQL,18,82,Positive,No,75,18,Low,Performance,,2026-10-01,10
EMP01025,Employee_1025,51,Female,Finance,Engineer,B.Tech,Pune,2020-06-03,17,MGR038,2026-08-01,WFH,10:59,18:13,67,9.0,Yes,Verified,Success,Yes,Morning,3.1,No,Earned,0,16,Approved,7.4,4.6,7.0,76894,19913,5383,91424,85,44,65,3,43,Excel,62,64,Neutral,No,30,78,High,Late,Compliance,2026-06-03,1
EMP00895,Employee_895,32,Female,IT,Coordinator,B.Tech,Pune,2020-10-14,9,MGR062,2026-08-01,Present,09:46,19:19,0,7.8,Yes,Verified,Success,Yes,Evening,5.6,Yes,Casual,0,24,Pending,7.8,5.7,3.4,64187,16793,1518,79462,88,90,91,3,41,SQL,87,84,Negative,No,70,56,Medium,Leave,Compliance,2026-10-14,5
EMP00829,Employee_829,39,Female,HR,Coordinator,Master,Delhi,2018-08-21,6,MGR056,2026-08-01,Present,09:41,18:36,0,7.8,Yes,Verified,Failed,Yes,Morning,3.8,Yes,Sick,7,22,Rejected,6.5,5.9,3.9,119829,3000,2761,120068,86,43,95,3,3,Java,61,78,Neutral,No,21,17,High,Late,Compliance,2026-08-21,6
EMP01893,Employee_1893,49,Female,Support,Analyst,MBA,Bangalore,2019-10-18,7,MGR068,2026-08-01,Present,09:35,20:28,0,7.5,Yes,Verified,Success,Yes,Evening,1.9,Yes,Casual,2,4,Approved,8.6,7.0,4.7,69997,9164,9553,69608,95,87,51,4,74,Python,30,46,Positive,No,49,50,Medium,Leave,Compliance,2026-10-18,10
EMP00476,Employee_476,39,Male,Sales,Engineer,Bachelor,Bangalore,2018-12-14,17,MGR069,2026-08-01,Present,09:10,18:57,0,8.4,Yes,Failed,Success,Yes,Night,1.2,Yes,,14,19,Pending,8.9,7.3,3.5,125159,6759,3979,127939,95,80,62,5,4,HRMS,77,90,Positive,No,51,92,High,Late,Payroll,2026-12-14,10
EMP01471,Employee_1471,29,Male,HR,Analyst,B.Tech,Bangalore,2019-05-06,7,MGR069,2026-08-01,Present,08:13,20:39,0,7.5,Yes,Verified,Success,Yes,Evening,7.0,No,,19,15,Pending,7.2,6.7,5.4,117836,9603,9402,118037,50,71,89,3,10,SQL,60,49,Negative,No,29,30,Low,Leave,,2026-05-06,4
EMP01448,Employee_1448,42,Male,HR,Specialist,B.Tech,Chennai,2023-01-04,8,MGR044,2026-08-01,Present,09:39,19:34,0,7.4,Yes,Verified,Success,Yes,Morning,2.9,Yes,,15,4,Pending,8.9,5.5,5.0,32225,11649,8978,34896,89,73,62,3,78,Power BI,88,53,Positive,No,71,69,Low,Leave,,2026-01-04,3
EMP01582,Employee_1582,25,Male,IT,Executive,MBA,Chennai,2020-11-19,10,MGR064,2026-08-01,Present,09:16,20:18,0,8.8,Yes,Verified,Success,Yes,Evening,2.7,Yes,Sick,17,30,Approved,6.3,4.1,3.5,53436,4889,3927,54398,52,50,82,5,75,SAP,35,89,Positive,No,89,27,High,Late,Payroll,2026-11-19,10
EMP00653,Employee_653,58,Male,Support,Analyst,Bachelor,Hyderabad,2023-07-15,20,MGR021,2026-08-01,Absent,10:02,18:33,66,8.7,Yes,Verified,Success,Yes,Morning,9.2,No,,17,23,Approved,8.6,6.4,3.5,38596,13122,170,51548,59,47,99,2,25,Java,64,97,Negative,No,52,38,High,Leave,Compliance,2026-07-15,1
EMP00173,Employee_173,25,Male,Support,Coordinator,Master,Bhubaneswar,2019-10-31,19,MGR022,2026-08-01,Present,08:55,19:52,0,9.5,Yes,Verified,Success,Yes,Night,2.7,No,,11,17,Rejected,7.1,4.6,2.8,62992,9557,8677,63872,68,63,99,2,62,HRMS,43,98,Positive,No,23,27,Low,Late,Compliance,2026-10-31,9
EMP01150,Employee_1150,42,Male,Operations,Manager,Master,Hyderabad,2022-07-30,0,MGR011,2026-08-01,Present,09:11,19:41,0,8.1,Yes,Verified,Success,Yes,Night,2.9,No,Earned,14,11,Pending,8.5,7.4,7.0,129359,313,1511,128161,75,63,97,5,58,Excel,92,48,Negative,No,92,61,Medium,Leave,,2026-07-30,1
EMP00039,Employee_39,35,Male,Finance,Executive,Master,Hyderabad,2019-11-10,18,MGR057,2026-08-01,Present,09:18,19:32,0,8.6,Yes,Verified,Success,Yes,Night,4.8,Yes,Sick,7,1,Rejected,7.4,5.5,7.6,105031,9336,7355,107012,95,94,83,5,15,Java,10,88,Positive,No,44,57,High,Late,Attrition,2026-11-10,2
EMP00714,Employee_714,33,Female,Operations,Specialist,MCA,Delhi,2022-03-31,7,MGR031,2026-08-01,Present,09:30,19:06,0,9.8,Yes,Failed,Failed,Yes,Evening,4.9,No,Sick,5,23,Approved,7.5,7.1,4.2,60410,13438,3134,70714,68,51,68,3,31,Power BI,49,100,Negative,No,27,70,Medium,Leave,,2026-03-31,8
EMP00091,Employee_91,40,Female,Support,Executive,Bachelor,Bangalore,2021-09-19,4,MGR039,2026-08-01,WFH,09:28,19:17,0,9.2,Yes,Failed,Failed,Yes,Morning,5.2,Yes,Earned,8,6,Pending,8.2,7.0,7.2,27651,11071,4965,33757,53,72,100,4,20,SQL,39,85,Negative,No,61,17,High,,Compliance,2026-09-19,4
EMP01937,Employee_1937,56,Female,Sales,Executive,MCA,Bangalore,2020-01-13,6,MGR075,2026-08-01,Present,08:20,19:46,0,8.4,Yes,Failed,Success,Yes,Night,1.8,No,Earned,19,7,Pending,7.7,7.3,6.0,132897,4726,1268,136355,72,61,87,4,56,SQL,10,89,Negative,No,89,61,High,Late,Payroll,2026-01-13,12
EMP01206,Employee_1206,55,Female,Sales,Executive,Master,Delhi,2021-03-23,5,MGR006,2026-08-01,Present,09:40,19:52,0,9.7,Yes,Verified,Success,Yes,Night,5.0,No,Casual,18,20,Approved,7.7,4.3,5.2,107940,13071,4254,116757,89,87,93,2,0,SQL,8,51,Positive,No,35,96,Medium,Performance,Compliance,2026-03-23,10
EMP00876,Employee_876,33,Female,Finance,Executive,MCA,Bangalore,2019-03-12,2,MGR034,2026-08-01,WFH,09:38,18:05,0,7.0,Yes,Failed,Failed,Yes,Evening,3.3,Yes,Earned,9,24,Pending,8.5,6.8,2.1,65346,9275,3005,71616,90,91,92,2,77,SQL,43,97,Neutral,No,38,67,High,,Attrition,2026-03-12,8
EMP01352,Employee_1352,23,Female,Sales,Executive,B.Tech,Pune,2020-03-10,5,MGR073,2026-08-01,Present,10:40,18:50,61,9.1,Yes,Verified,Failed,Yes,Evening,2.1,Yes,,1,8,Rejected,7.5,7.9,3.8,105234,14168,3774,115628,88,60,66,4,41,Java,93,59,Neutral,No,54,59,Medium,,Compliance,2026-03-10,12
EMP01890,Employee_1890,46,Male,HR,Specialist,MCA,Chennai,2019-08-18,1,MGR078,2026-08-01,Present,09:58,19:44,0,7.2,Yes,Verified,Failed,Yes,Night,3.0,Yes,Casual,0,7,Approved,8.2,5.7,6.2,139680,15446,2748,152378,65,65,94,2,43,Java,92,100,Positive,No,20,96,High,Performance,Compliance,2026-08-18,2
EMP01094,Employee_1094,44,Male,IT,Manager,B.Tech,Delhi,2020-04-29,8,MGR068,2026-08-01,Present,08:52,19:45,0,9.2,Yes,Verified,Success,Yes,Morning,0.0,Yes,Casual,3,5,Approved,8.6,7.6,5.3,87314,10753,3075,94992,100,55,83,2,41,SAP,7,100,Negative,No,83,38,Low,,Compliance,2026-04-29,8
EMP01156,Employee_1156,30,Female,IT,Analyst,B.Tech,Pune,2022-10-23,1,MGR072,2026-08-01,WFH,09:21,20:33,0,9.2,Yes,Verified,Failed,Yes,Morning,3.7,No,,12,8,Rejected,7.9,5.9,6.1,38477,15627,7644,46460,94,60,94,2,61,Power BI,36,40,Positive,No,39,7,Low,,Payroll,2026-10-23,2
EMP01782,Employee_1782,32,Male,Sales,Executive,B.Tech,Delhi,2020-06-21,11,MGR011,2026-08-01,Present,10:22,19:17,75,9.3,Yes,Failed,Success,Yes,Evening,3.8,No,Sick,8,4,Rejected,8.7,5.9,3.3,132170,870,9930,123110,59,67,85,2,24,Power BI,29,53,Neutral,No,78,27,Low,Performance,Payroll,2026-06-21,6
EMP01959,Employee_1959,53,Female,Support,Executive,MBA,Bangalore,2023-09-21,7,MGR019,2026-08-01,Present,09:05,18:13,0,8.6,Yes,Verified,Success,Yes,Night,2.4,No,Casual,3,0,Pending,8.4,4.2,2.8,57802,18774,7674,68902,100,94,70,3,8,Excel,6,96,Negative,No,90,75,High,Performance,Compliance,2026-09-21,10
EMP00500,Employee_500,35,Female,IT,Analyst,MCA,Delhi,2024-04-01,12,MGR047,2026-08-01,Present,09:19,20:18,0,9.3,Yes,Verified,Success,Yes,Night,4.6,Yes,Earned,13,30,Pending,7.2,4.8,3.8,85359,1329,6277,80411,99,52,95,5,28,HRMS,44,40,Neutral,No,92,77,Medium,Late,Attrition,2026-04-01,4
EMP00339,Employee_339,53,Female,Sales,Manager,MCA,Bhubaneswar,2019-05-08,14,MGR003,2026-08-01,Present,09:51,19:25,0,9.9,Yes,Verified,Success,Yes,Evening,2.9,No,,10,13,Rejected,6.9,8.0,2.5,50032,6892,1487,55437,91,91,74,5,60,Python,35,86,Negative,No,51,5,Low,Late,Compliance,2026-05-08,10
EMP01189,Employee_1189,53,Male,Marketing,Engineer,Bachelor,Bangalore,2019-05-08,4,MGR080,2026-08-01,Present,08:10,20:30,0,9.4,Yes,Failed,Success,Yes,Morning,0.0,No,,3,2,Pending,7.1,5.5,3.9,145316,100,8126,137290,69,73,74,5,27,Power BI,71,44,Positive,No,95,63,High,,Payroll,2026-05-08,7
EMP00029,Employee_29,38,Male,Operations,Manager,Master,Pune,2024-01-22,14,MGR031,2026-08-01,Absent,09:06,20:23,0,8.6,Yes,Failed,Success,Yes,Morning,0.3,No,Sick,13,6,Approved,8.8,7.3,2.6,134273,16034,6686,143621,63,81,90,2,76,Python,6,90,Neutral,No,41,16,High,Late,,2026-01-22,9
EMP01218,Employee_1218,23,Female,Sales,Executive,MBA,Delhi,2018-04-05,14,MGR067,2026-08-01,Present,09:14,20:42,0,7.7,Yes,Verified,Success,Yes,Evening,3.2,Yes,Earned,14,17,Approved,6.6,6.4,5.2,114515,10896,8626,116785,90,98,100,4,16,Java,46,48,Neutral,No,79,68,Low,Performance,,2026-04-05,11
EMP01400,Employee_1400,45,Female,Finance,Manager,Bachelor,Bangalore,2018-04-06,0,MGR001,2026-08-01,Present,10:00,19:22,79,9.1,Yes,Verified,Failed,Yes,Night,3.1,Yes,,1,26,Rejected,7.4,4.8,2.2,146641,572,5107,142106,81,80,74,5,30,Power BI,58,51,Positive,No,36,100,Medium,Late,Attrition,2026-04-06,10
EMP01821,Employee_1821,37,Male,IT,Analyst,Bachelor,Pune,2023-06-11,12,MGR051,2026-08-01,Absent,09:02,20:09,0,8.8,Yes,Verified,Success,Yes,Night,0.9,No,Sick,9,3,Approved,8.9,5.4,4.5,28689,10333,6289,32733,88,77,53,5,9,Java,66,40,Neutral,No,80,9,Low,Performance,Payroll,2026-06-11,10
EMP00946,Employee_946,47,Female,Operations,Executive,Master,Pune,2021-10-05,5,MGR065,2026-08-01,Present,08:21,18:34,0,9.7,Yes,Verified,Failed,Yes,Morning,2.7,Yes,Sick,9,25,Approved,8.0,5.1,6.0,48065,8129,6403,49791,52,83,94,5,33,HRMS,18,46,Neutral,No,59,33,High,Late,Payroll,2026-10-05,10
EMP00170,Employee_170,59,Male,Marketing,Specialist,Master,Hyderabad,2022-07-04,6,MGR003,2026-08-01,Present,10:54,19:43,67,9.0,Yes,Verified,Failed,Yes,Evening,3.7,Yes,Earned,14,10,Rejected,7.8,7.8,7.5,37121,10694,901,46914,73,65,59,4,54,AWS,49,63,Positive,No,46,44,Medium,Leave,Attrition,2026-07-04,9
EMP01405,Employee_1405,36,Female,IT,Analyst,MBA,Bhubaneswar,2019-06-05,15,MGR026,2026-08-01,Present,09:18,19:26,0,9.8,Yes,Verified,Success,Yes,Night,5.3,Yes,Sick,6,15,Approved,8.9,5.9,3.9,106691,6301,5596,107396,56,41,84,2,5,SQL,4,91,Positive,No,12,20,Low,,Compliance,2026-06-05,4
EMP01198,Employee_1198,45,Male,HR,Specialist,Bachelor,Bhubaneswar,2024-04-25,5,MGR068,2026-08-01,Present,09:57,19:58,0,8.5,Yes,Failed,Success,Yes,Morning,3.8,Yes,,9,11,Approved,8.6,5.3,3.7,42295,3569,7619,38245,72,65,83,2,54,HRMS,76,42,Positive,No,20,76,Low,Late,Compliance,2026-04-25,2
EMP01254,Employee_1254,53,Male,Finance,Manager,B.Tech,Hyderabad,2020-06-12,9,MGR010,2026-08-01,Present,08:47,19:49,0,7.2,Yes,Verified,Success,Yes,Morning,3.0,No,,13,12,Approved,7.1,6.8,5.6,72278,1571,9675,64174,98,100,87,3,78,Python,56,65,Positive,No,84,15,High,,Payroll,2026-06-12,10
